,student_id,school_id,composite_level,composite_score,district_id_y,ethnicity,eco,el,spec_ed
398,8714543671,760405808,Above Benchmark,375,760405,White,NO,NO,NO
399,8748879145,820407807,Well Below Benchmark,250,820407,White,YES,NO,NO
400,8748928715,888403808,Above Benchmark,337,888403,White,NO,NO,NO
401,8748654134,60480802,Below Benchmark,297,60480,White,YES,NO,NO
402,8748625518,,Above Benchmark,386,76407,White,NO,NO,NO
403,8748536216,806405805,At Benchmark,322,806405,White,NO,NO,NO
404,8748474651,867480808,Above Benchmark,344,867480,White,NO,NO,NO
405,8747893935,800402807,Below Benchmark,301,800402,White,NO,NO,NO
406,8747862529,778108039,Below Benchmark,283,778108,White,NO,NO,YES
407,8747366148,35407307,Below Benchmark,285,35407,White,NO,NO,NO
408,8747327652,826407808,Above Benchmark,342,826407,White,YES,NO,NO
409,8747315328,820403802,At Benchmark,321,820403,White,NO,NO,NO
410,8747652213,62488807,Above Benchmark,352,62488,White,NO,NO,NO
411,8747151584,888408805,Above Benchmark,351,888408,White,NO,NO,NO
412,8749594363,820407833,At Benchmark,319,820407,White,NO,NO,NO
413,8746931253,,Above Benchmark,390,3403,White,YES,NO,NO
415,8745996476,787406804,Well Below Benchmark,279,787406,White,YES,NO,YES
416,8745917516,844408880,Above Benchmark,335,844408,White,NO,NO,NO
417,8745597498,770486806,Below Benchmark,303,770486,White,NO,NO,NO
418,8745497279,834404804,At Benchmark,325,834404,White,YES,NO,NO
419,8741351581,845407807,Well Below Benchmark,261,845407,White,YES,NO,NO
420,8741645545,860408807,Well Below Benchmark,258,860408,White,YES,NO,YES
421,8741292977,861407808,Well Below Benchmark,266,861407,White,YES,NO,NO
422,8741225841,48401807,Well Below Benchmark,267,48401,White,NO,NO,NO
423,8388978596,770486806,Above Benchmark,380,770486,White,NO,NO,NO
424,8388916319,,Well Below Benchmark,274,792408,White,YES,NO,NO
425,8388942547,806405803,Well Below Benchmark,254,806405,White,NO,NO,NO
426,8388187571,874480808,At Benchmark,311,874480,White,YES,NO,YES
427,8387359818,48405806,Well Below Benchmark,243,48405,White,YES,NO,NO
428,8387924494,833403807,At Benchmark,306,833403,White,YES,NO,YES
429,8387578723,801102801,Well Below Benchmark,254,801102,White,YES,YES,NO
430,8383624788,,Above Benchmark,351,770485,White,YES,NO,NO
431,8383242895,778487801,Below Benchmark,301,778487,White,NO,NO,NO
432,8389833782,801102875,Well Below Benchmark,260,801102,White,YES,NO,YES
433,8389357836,,Above Benchmark,364,58406,White,NO,NO,NO
434,8389928458,834488808,Below Benchmark,301,834488,White,NO,NO,NO
435,8389127143,899407808,Well Below Benchmark,279,899407,White,NO,NO,NO
436,8386583951,834488808,At Benchmark,306,834488,White,YES,NO,NO
437,8385679224,820403809,At Benchmark,310,820403,White,NO,NO,NO
438,8382964123,889408880,Well Below Benchmark,243,889408,White,YES,NO,NO
439,8382964414,875408803,Well Below Benchmark,264,875408,White,YES,NO,NO
440,8381861314,86488801,Well Below Benchmark,245,86488,White,NO,NO,NO
441,8381534919,760407808,At Benchmark,308,760407,White,YES,NO,NO
442,8384998714,826407808,Well Below Benchmark,267,826407,White,YES,NO,NO
443,8378368697,820407876,At Benchmark,315,820407,White,NO,NO,NO
444,8378559331,834487808,At Benchmark,328,834487,White,NO,NO,NO
445,8377686792,58106008,At Benchmark,308,58106,White,NO,NO,NO
446,8373848654,93408884,At Benchmark,315,93408,White,NO,NO,NO
447,8373319134,819409808,Above Benchmark,361,819409,White,NO,NO,NO
448,8373932136,801102884,Well Below Benchmark,243,801102,White,YES,YES,NO
449,8373931913,,Well Below Benchmark,263,792408,White,NO,NO,NO
450,8373613393,848408809,At Benchmark,314,848408,White,NO,NO,NO
451,8373412924,770486801,Well Below Benchmark,268,770486,White,NO,NO,NO
452,8379818245,801102812,At Benchmark,315,801102,White,YES,NO,NO
453,8379814839,86136004,Above Benchmark,361,86136,White,NO,NO,NO
454,8379774291,802407808,Above Benchmark,413,802407,White,YES,NO,NO
455,8379971515,89109005,Below Benchmark,301,89109,White,NO,NO,NO
456,8379613698,,At Benchmark,317,95408,White,NO,NO,NO
457,8376734287,771406808,Well Below Benchmark,263,771406,White,NO,NO,NO
458,8375588561,70409808,Well Below Benchmark,250,70409,White,NO,NO,NO
459,8375576733,821409894,Well Below Benchmark,252,821409,White,YES,NO,NO
460,8375158272,32402803,Well Below Benchmark,279,32402,White,YES,NO,YES
461,8375154374,86138007,Above Benchmark,383,86138,White,NO,NO,NO
462,8372823531,858404807,At Benchmark,311,858404,White,NO,NO,NO
463,8371135437,80407808,Above Benchmark,358,80407,White,NO,NO,NO
464,8371149562,,Well Below Benchmark,267,95408,White,NO,NO,NO
465,8371474176,60480808,Above Benchmark,414,60480,White,YES,NO,NO
466,8374713712,32402803,Well Below Benchmark,249,32402,White,NO,NO,NO
467,8374195154,889408888,Well Below Benchmark,250,889408,White,YES,NO,NO
468,8338837556,739402808,Below Benchmark,297,739407,White,NO,NO,NO
469,8338322582,819402803,At Benchmark,308,819402,White,NO,NO,NO
470,8338433468,43403808,Above Benchmark,407,43403,White,NO,NO,NO
471,8337358832,848408887,Below Benchmark,291,848408,White,NO,NO,NO
472,8337353732,820407838,Below Benchmark,285,820407,White,NO,NO,NO
473,8337119431,,Well Below Benchmark,267,770485,White,YES,NO,NO
474,8337456225,820407029,At Benchmark,331,820407,White,NO,NO,NO
475,8339756292,874406806,At Benchmark,331,874406,White,YES,NO,NO
476,8339393422,825403808,Well Below Benchmark,262,825403,White,NO,NO,NO
477,8339163619,,Well Below Benchmark,252,780408,White,NO,NO,NO
478,8339472364,874406809,Well Below Benchmark,247,874406,White,YES,NO,NO
479,8336761939,806405802,Well Below Benchmark,251,806405,White,NO,NO,NO
480,8336687513,848408802,At Benchmark,329,848408,White,NO,NO,NO
481,8332657913,800402807,At Benchmark,319,800402,White,YES,NO,NO
482,8332626675,795402808,Well Below Benchmark,252,795402,White,YES,NO,YES
483,8332262259,819402807,At Benchmark,311,819402,White,NO,NO,NO
484,8332133518,820407881,Above Benchmark,384,820407,White,NO,NO,NO
485,8331688913,820407838,Above Benchmark,357,820407,White,NO,NO,NO
486,8331565351,60480880,At Benchmark,323,60480,White,YES,NO,NO
487,8331511749,,At Benchmark,308,770485,White,NO,NO,NO
488,8334535478,875408803,Well Below Benchmark,253,875408,White,YES,NO,NO
489,8334431238,874409808,Well Below Benchmark,272,874409,White,NO,NO,NO
490,8398193545,834488808,Above Benchmark,363,834488,White,NO,NO,NO
491,8398448774,739402808,Well Below Benchmark,265,739407,White,NO,NO,NO
492,8397848797,802407808,Below Benchmark,290,802407,White,NO,NO,NO
493,8397224897,856408832,Below Benchmark,301,856408,White,NO,YES,NO
494,8397118565,56408808,Below Benchmark,299,56408,White,NO,NO,YES
495,8393857926,874409808,Well Below Benchmark,243,874409,White,YES,NO,NO
496,8393386465,778108061,Below Benchmark,304,778108,White,NO,NO,NO
497,8393382773,,Well Below Benchmark,252,95408,White,YES,NO,NO
498,8393426728,795487808,Above Benchmark,403,795487,White,NO,NO,NO
499,8399749273,93484809,Well Below Benchmark,251,93484,White,NO,NO,NO
500,8399277827,62477806,Above Benchmark,346,62477,White,NO,NO,NO
501,8399256913,820403806,At Benchmark,328,820403,White,YES,NO,NO
502,8399154117,896405808,Above Benchmark,344,896405,White,NO,NO,NO
503,8399119634,800402807,At Benchmark,309,800402,White,YES,NO,NO
504,8399477237,888408806,Well Below Benchmark,245,888408,White,YES,NO,NO
505,8396831156,888408802,Below Benchmark,286,888408,White,NO,NO,NO
506,8396383163,834488808,At Benchmark,313,834488,White,NO,NO,YES
507,8396489354,,Below Benchmark,280,95408,White,YES,NO,NO
508,8396413491,12408808,At Benchmark,306,12408,White,NO,NO,NO
509,8395746312,873480838,Well Below Benchmark,264,873480,White,NO,NO,NO
510,8395575352,844408883,Below Benchmark,288,844408,White,YES,NO,NO
511,8394756684,873401803,Above Benchmark,353,873401,White,NO,NO,NO
512,8394593683,795487808,At Benchmark,327,795487,White,NO,NO,NO
513,8394525751,826480808,Well Below Benchmark,274,826480,White,NO,NO,NO
514,8394282136,,At Benchmark,316,792408,White,NO,NO,NO
515,8394237314,,At Benchmark,309,57408,White,NO,NO,NO
516,8394186145,800406806,Well Below Benchmark,251,800406,White,NO,NO,NO
517,8368488989,62477803,Above Benchmark,386,62477,White,NO,NO,NO
518,8367592833,801102814,Well Below Benchmark,250,801102,White,YES,YES,NO
519,8367137681,739405808,Well Below Benchmark,252,739405,White,NO,NO,NO
520,8367495714,819407802,Well Below Benchmark,262,819407,White,YES,NO,NO
521,8363834829,,Well Below Benchmark,252,829488,White,NO,NO,NO
522,8363797992,93409808,At Benchmark,317,93409,White,NO,NO,YES
523,8363923515,817409808,At Benchmark,307,817409,White,NO,NO,NO
524,8363227579,820407878,Below Benchmark,285,820407,White,NO,NO,NO
525,8369384559,848408809,At Benchmark,327,848408,White,YES,NO,NO
526,8369219927,818408807,At Benchmark,322,818408,White,YES,NO,NO
527,8369112694,84406808,Well Below Benchmark,263,84406,White,YES,NO,YES
528,8369494525,819407804,Well Below Benchmark,267,819407,White,NO,NO,NO
529,8366197618,86136004,Below Benchmark,289,86136,White,NO,NO,NO
530,8365864851,820407870,At Benchmark,330,820407,White,NO,NO,NO
531,8365828331,820407886,Below Benchmark,282,820407,White,NO,NO,NO
532,8365781883,56408808,Well Below Benchmark,276,56408,White,YES,NO,NO
533,8365151589,821409830,Well Below Benchmark,247,821409,White,YES,NO,NO
534,8365476516,20401803,Well Below Benchmark,254,20401,White,NO,NO,NO
535,8362937419,771408807,Below Benchmark,292,771408,White,YES,NO,YES
536,8362997254,806405888,At Benchmark,321,806405,White,NO,NO,NO
537,8362539373,,Well Below Benchmark,247,76407,White,YES,NO,NO
538,8361978928,888403808,At Benchmark,329,888403,White,YES,NO,NO
539,8361179738,819402809,Above Benchmark,435,819402,White,NO,NO,NO
540,8358991375,93409808,Well Below Benchmark,275,93409,White,YES,NO,NO
541,8358686841,834487808,Below Benchmark,301,834487,White,YES,NO,YES
542,8358623994,800402807,At Benchmark,326,800402,White,NO,NO,NO
543,8357743973,861408808,Well Below Benchmark,249,861408,White,YES,NO,NO
544,8357673675,801102815,Well Below Benchmark,271,801102,White,NO,NO,NO
545,8357459677,795402807,Above Benchmark,370,795402,White,YES,NO,NO
546,8357442863,,Well Below Benchmark,263,804487,White,NO,NO,YES
547,8353838527,48401808,Well Below Benchmark,259,48401,White,NO,NO,NO
548,8353936299,78407880,Well Below Benchmark,245,78407,White,NO,NO,NO
549,8353691677,819407802,Well Below Benchmark,252,819407,White,YES,NO,NO
550,8353648717,93409808,At Benchmark,315,93409,White,NO,NO,NO
551,8359352659,820407870,At Benchmark,320,820407,White,NO,NO,NO
552,8356321835,899403008,Well Below Benchmark,252,899403,White,YES,NO,NO
553,8356162164,,Well Below Benchmark,247,780408,White,NO,NO,NO
554,8355681798,819402807,Below Benchmark,298,819402,White,NO,NO,NO
555,8355476627,818408807,Well Below Benchmark,276,818408,White,NO,NO,NO
556,8355428791,795487808,At Benchmark,312,795487,White,NO,NO,NO
557,8352851237,820407874,Well Below Benchmark,243,820407,White,YES,NO,NO
558,8352388227,778108050,Below Benchmark,300,778108,White,NO,NO,NO
559,8352543942,778487801,Above Benchmark,380,778487,White,NO,NO,NO
560,8351543758,778108050,Above Benchmark,396,778108,White,YES,NO,NO
561,8351499566,778108039,Well Below Benchmark,257,778108,White,NO,NO,NO
562,8354839523,770486801,Below Benchmark,303,770486,White,NO,NO,NO
563,8354941668,801102831,Well Below Benchmark,267,801102,White,NO,NO,YES
564,8354295524,,Above Benchmark,343,770485,White,NO,NO,NO
565,8354478323,858404807,Below Benchmark,289,858404,White,YES,NO,NO
566,8328839153,899403008,Above Benchmark,367,899403,White,NO,NO,NO
567,8328365315,51107008,Well Below Benchmark,265,51107,White,NO,NO,NO
568,8328992776,62488803,Below Benchmark,296,62488,White,NO,NO,NO
569,8328636778,,Below Benchmark,298,780408,White,NO,NO,NO
570,8328176453,82040580,Well Below Benchmark,254,820405,White,NO,NO,NO
571,8328426133,808407856,Well Below Benchmark,270,808407,White,YES,YES,YES
572,8327363447,19488807,At Benchmark,308,19488,White,NO,NO,NO
573,8327639339,60480807,Well Below Benchmark,256,60480,White,NO,NO,NO
574,8323869824,818402807,Well Below Benchmark,254,818402,White,YES,NO,NO
575,8323789892,821101808,At Benchmark,330,821101,White,NO,NO,NO
576,8323399524,888408807,Well Below Benchmark,258,888408,White,YES,NO,NO
577,8329799771,820407887,Well Below Benchmark,259,820407,White,NO,NO,NO
578,8329757355,848408887,Above Benchmark,337,848408,White,NO,NO,NO
579,8329396322,76405008,Well Below Benchmark,262,76405,White,YES,NO,NO
580,8329645592,820407804,Well Below Benchmark,254,820407,White,NO,NO,NO
581,8329285435,,Well Below Benchmark,251,770485,White,YES,NO,NO
582,8326876825,,Well Below Benchmark,262,792408,White,YES,NO,NO
583,8326714394,,Well Below Benchmark,245,780408,White,YES,NO,NO
584,8326314913,875408807,Well Below Benchmark,253,875408,White,YES,NO,NO
585,8326298579,86136003,Well Below Benchmark,279,86136,White,YES,NO,NO
586,8326125191,20401805,Well Below Benchmark,276,20401,White,NO,NO,NO
587,8325753596,47405807,Above Benchmark,337,47405,White,NO,NO,NO
588,8325499516,820407870,Well Below Benchmark,274,820407,White,NO,NO,NO
589,8324869499,820407878,Well Below Benchmark,277,820407,White,NO,NO,NO
590,8318995813,20401809,Above Benchmark,353,20401,White,YES,NO,YES
591,8318661849,787480808,Above Benchmark,340,787480,White,YES,NO,NO
592,8318248662,,Below Benchmark,288,3403,White,YES,NO,NO
593,8318162617,834404801,Well Below Benchmark,263,834404,White,NO,NO,YES
594,8318478673,801102834,Well Below Benchmark,264,801102,White,NO,NO,NO
595,8317745168,7408806,Well Below Benchmark,243,7408,White,YES,NO,NO
596,8313845936,778487801,Below Benchmark,293,778487,White,NO,NO,NO
597,8313675274,800402807,At Benchmark,317,800402,White,NO,NO,NO
598,8313664695,825408008,Above Benchmark,457,825408,White,YES,NO,NO
599,8319823169,86172003,At Benchmark,306,86172,White,YES,NO,NO
600,8316693791,93408888,Well Below Benchmark,261,93408,White,YES,NO,YES
601,8316623572,800402807,At Benchmark,321,800402,White,YES,NO,NO
602,8316237865,800402807,Well Below Benchmark,261,800402,White,NO,NO,NO
603,8315927324,820407878,Below Benchmark,293,820407,White,NO,NO,NO
604,8315697599,7408806,Well Below Benchmark,243,7408,White,NO,NO,NO
605,8312882877,32402803,Above Benchmark,362,32402,White,NO,NO,NO
606,8312862267,93408889,At Benchmark,312,93408,White,NO,NO,NO
607,8312727867,801102300,Below Benchmark,295,801102,White,NO,NO,NO
608,8312159964,,At Benchmark,313,95408,White,YES,NO,NO
609,8311318936,818408807,Well Below Benchmark,252,818408,White,NO,NO,YES
610,8311316376,86136006,Below Benchmark,296,86136,White,NO,NO,NO
611,8311628775,20401805,Above Benchmark,340,20401,White,NO,NO,NO
612,8314267726,,Above Benchmark,353,41409,White,NO,NO,NO
613,8314169271,800401808,Well Below Benchmark,247,800401,White,YES,NO,NO
614,8314461311,801102846,Below Benchmark,293,801102,White,YES,NO,NO
615,8348893418,899408808,Well Below Benchmark,276,899408,White,YES,NO,NO
616,8348856443,86136003,At Benchmark,314,86136,White,NO,NO,NO
617,8348375247,820407887,At Benchmark,319,820407,White,NO,NO,NO
618,8348313388,820403809,Above Benchmark,346,820403,White,YES,NO,NO
619,8348185157,820407806,Well Below Benchmark,263,820407,White,NO,NO,NO
620,8348128412,806405801,Well Below Benchmark,261,806405,White,NO,NO,NO
621,8347337876,23409808,Below Benchmark,282,23409,White,NO,NO,NO
622,8347216927,819407802,Below Benchmark,283,819407,White,YES,NO,NO
623,8347446916,,Well Below Benchmark,245,76407,White,NO,NO,NO
624,8343883486,818408807,Below Benchmark,287,818408,White,NO,NO,NO
625,8343936297,,Above Benchmark,410,770485,White,NO,NO,NO
626,8343199543,93408805,Above Benchmark,337,93408,White,NO,NO,YES
627,8343487139,93409808,At Benchmark,319,93409,White,NO,NO,NO
628,8343451279,819402808,Well Below Benchmark,263,819402,White,NO,NO,NO
629,8349673275,820407807,Well Below Benchmark,245,820407,White,YES,NO,NO
630,8345741647,858480808,Below Benchmark,301,858480,White,NO,NO,NO
631,8345311455,875488808,Above Benchmark,425,875488,White,NO,NO,NO
632,8345959137,821409876,Well Below Benchmark,256,821409,White,YES,NO,NO
633,8345691823,93484807,Below Benchmark,295,93484,White,NO,NO,NO
634,8345669862,,Well Below Benchmark,267,42407,White,YES,NO,YES
635,8345526182,770486807,Below Benchmark,294,770486,White,YES,NO,NO
636,8345521662,801102308,Well Below Benchmark,276,801102,White,YES,NO,NO
637,8342854652,12408808,Well Below Benchmark,262,12408,White,YES,NO,NO
638,8342619795,820407837,At Benchmark,329,820407,White,NO,NO,NO
639,8342291794,35407307,Below Benchmark,285,35407,White,NO,NO,NO
640,8342255335,60480809,Well Below Benchmark,269,60480,White,NO,NO,NO
641,8342215885,62196008,Above Benchmark,384,62196,White,NO,NO,NO
642,8341648384,86488801,Below Benchmark,281,86488,White,YES,NO,NO
643,8341269386,47405807,At Benchmark,321,47405,White,NO,NO,NO
644,8341441429,62484808,Well Below Benchmark,261,62484,White,YES,NO,YES
645,8344219468,802407803,Above Benchmark,369,802407,White,NO,NO,NO
646,8344169868,93408881,Above Benchmark,351,93408,White,NO,NO,NO
647,8988983745,778487801,Well Below Benchmark,265,778487,White,NO,NO,NO
648,8988488381,,Below Benchmark,304,770485,White,NO,NO,NO
649,8987678742,,At Benchmark,310,95408,White,NO,NO,NO
650,8987634754,19488807,Below Benchmark,298,19488,White,NO,NO,NO
651,8987621975,873401803,Well Below Benchmark,252,873401,White,YES,NO,NO
653,8983779961,820407872,At Benchmark,329,820407,White,NO,NO,NO
654,8983922616,875488808,Well Below Benchmark,257,875488,White,NO,NO,NO
655,8989423899,801102811,Well Below Benchmark,261,801102,White,YES,NO,YES
656,8986878685,783408808,Well Below Benchmark,278,783408,White,NO,NO,NO
657,8986711697,93408880,Below Benchmark,281,93408,White,YES,NO,NO
658,8986361794,13407008,Above Benchmark,378,13407,White,YES,NO,NO
659,8986545475,820407830,Below Benchmark,295,820407,White,NO,NO,NO
660,8986177689,47405807,At Benchmark,308,47405,White,YES,NO,NO
661,8986445194,86138009,Above Benchmark,437,86138,White,NO,NO,NO
662,8985782676,818402803,Above Benchmark,392,818402,White,YES,NO,NO
663,8985647194,770486806,Below Benchmark,285,770486,White,NO,NO,NO
664,8985245257,35403808,At Benchmark,317,35403,White,NO,NO,NO
665,8985176172,86487801,Above Benchmark,333,86487,White,NO,NO,NO
666,8985118861,778487801,Above Benchmark,344,778487,White,YES,NO,NO
667,8985462597,86136001,Above Benchmark,349,86136,White,NO,NO,NO
668,8982893967,86138007,At Benchmark,308,86138,White,NO,NO,NO
669,8982782499,896407808,Below Benchmark,292,896407,White,NO,NO,YES
670,8982341418,93408884,Well Below Benchmark,261,93408,White,YES,NO,YES
671,8982687961,820405809,Well Below Benchmark,245,820405,White,YES,NO,YES
672,8982647756,62488807,Above Benchmark,342,62488,White,NO,NO,NO
673,8982269143,,Above Benchmark,439,86136,White,NO,NO,NO
674,8982257377,844408808,Above Benchmark,341,844408,White,YES,NO,NO
